How can I make the payment for my graduation fee?, You can go to cashier and pay the graduation fee.
Is there a specific office or department where I can pay the graduation fee?, You can go to cashier and pay the graduation fee.
Are there any online payment platforms available for paying the graduation fee?, Unfortunately online payment is not available. You need to go personally to the cashier and pay the graduation fee.
When is the practice for graduation?, There is no final draft yet. Visit the Facebook page of LSPUSCC Registrar to keep updated. Here is the link. https://www.facebook.com/LSPUSCCRegistrar.
What is the limit number of person that can be included on graduation day?, 1 Parent or Guardian is allowed to include in gradiation day.
What is the limit on the number of people who can be included in the graduation ceremony?, 1 Parent or Guardian is allowed to include in gradiation ceremony.
Is there a restriction on the number of people who can be included in the graduation day? Yes, 1 Parent or Guardian is only allowed to include in gradiation ceremony.
When is the graduation day?, As of now there is no final draft yet. Visit the Facebook page of LSPUSCC Registrar to keep updated. Here is the link. https://www.facebook.com/LSPUSCCRegistrar.
What is the cost of the graduation fee?, The estimated cost of the graduation fee is 3000Php-5000Php.
What is the price of the graduation fee?, The estimated price of the graduation fee is 3000Php-5000Php.
How much is the graduation fee?, The estimated amount of the graduation fee is 3000Php-5000Php.
Will I receive my diploma during the graduation ceremony or do I need to collect it later?, Typically diplomas are not distributed during the graduation ceremony itself. Instead they are often made available for collection a few weeks after the ceremony.
Will I receive my diploma during the graduation ceremony or afterwards?,Typically diplomas are not distributed during the graduation ceremony itself. Instead they are often made available for collection a few weeks after the ceremony.
Do I collect my diploma during the graduation ceremony or later?, Typically diplomas are not distributed during the graduation ceremony itself. Instead they are often made available for collection a few weeks after the ceremony.
Is the diploma distributed at the graduation ceremony or separately?, Typically diplomas are not distributed during the graduation ceremony itself. Instead they are often made available for collection a few weeks after the ceremony.
Will I get my diploma during the ceremony or need to collect it later?, Typically diplomas are not distributed during the graduation ceremony itself. Instead they are often made available for collection a few weeks after the ceremony.
What if I'm unable to collect the diploma in person?, If you're unable to collect the diploma in person you should reach out to the registrar's office to inquire about alternative options.
Is the LSPUSCC registrar has a social media that you can find on internet? Yes, Here is the link of the Facebook Group. http://103.206.80.156//lspu/scc/mygrades/login.php.
Where is LSPU graduation usually held?, Graduation ceremony will be held at LSPUSCC Activity Center.
What is the usual venue for LSPU graduation ceremonies?, Graduation ceremony will be held at LSPUSCC Activity Center.
Where does LSPU typically hold its graduation ceremonies?, Graduation ceremony will be held at LSPUSCC Activity Center.
What is the typical location for LSPU's graduation ceremonies?, Graduation ceremony will be held at LSPUSCC Activity Center.
Where is graduation practice will be held?, Graduation ceremony practice will be held at LSPUSCC Activity Center.
Color of academic degree in Agriculture, Maize.
Color of academic degree in Engineering, Orange.
Color of academic degree in Education, Light Blue.
Color of academic degree in Law, Purple.
Color of academic degree in Architecture, Violet.
Color of academic degree in Medicine, Green.
Color of academic degree in Economics, Copper.
Color of academic degree in Social Science, Citron.
Color of academic degree in Public Health, Salmon Pink.
Color of academic degree in Science, Golden Yellow.
Color of academic degree in Nursing, Apricot.
What is the requirements for graduation?, Here are list of requirements for graduation. <br /><br /> 1. Graduation Clearance <br /> 2. Graduation Fee <br /> 3. College - Contact respective Dean's office to be informed of the requirements you need to comply. <br /> 4. Office of Student Affair - You should not have any pending disciplinary case filed in OSAS. <br /> 5. Office of the Registrar - Pass all the enrolled subjects for Second Sem.
